Domain,Type,Agency,Organization,City,State,Security Contact Email,v,p,sp,pct,adkim,aspf,fo,ruf,rua,rf,ri
59DCMI.GOV,City,Non-Federal Agency,59th District Court,Walker,MI,soc@walker.city,DMARC1,reject,reject,100,s,s,0,none,none,afrf,86400
ABERDEENMD.GOV,City,Non-Federal Agency,City of Aberdeen,Aberdeen,MD,(blank),DMARC1,reject,reject,100,r,r,1,mailto:ruf+aberdeenmd.gov@dmarc.barracudanetworks.com,mailto:rua+aberdeenmd.gov@dmarc.barracudanetworks.com,afrf,86400
CALCASIEUPARISH.GOV,County,Non-Federal Agency,Calcasieu Parish Police Jury,Lake Charles,LA,noc@cppj.net,null
CALCASIEUSHERIFF.GOV,County,Non-Federal Agency,Calcasieu Parish Sheriff's Office,Lake Charles,LA,cis_security@cpso.com,DMARC1,none,none,100,r,r,1,mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc_rua@emaildefense.proofpoint.com,afrf,86400
CALHOUNCOUNTYAL.GOV,County,Non-Federal Agency,Calhoun County Commission,Anniston,AL,jepoe@calhouncounty.org,null
CALHOUNCOUNTYFL.GOV,County,Non-Federal Agency,Calhoun County,Blountstown,FL,itsecurity@calhouncountygov.com,null
CALHOUNCOUNTYFLSHERIFF.GOV,County,Non-Federal Agency,Calhoun County Sheriff's Office,Blountstown,FL,juliocmayorga@compunettechnicalservices.com,null
CALHOUNCOUNTYIL.GOV,County,Non-Federal Agency,Calhoun County Illnois,Hardin,IL,phil.robeen@calhouncountyil.net,null
CALHOUNCOUNTYMI.GOV,County,Non-Federal Agency,"""Calhoun County"," Michigan""",Marshall,MI,null
CALLAHANCOUNTYTX.GOV,County,Non-Federal Agency,"""Callahan County"," TX""",Baird,TX,DMARC1,none,none,100,r,r,0,mailto:support@goldsmithsolutions.com,mailto:support@goldsmithsolutions.com,afrf,86400
CALLOWAYCOUNTY-KY.GOV,County,Non-Federal Agency,Calloway County Judge Executive,Murray,KY,(blank),null
CALLOWAYCOUNTYKY.GOV,County,Non-Federal Agency,Calloway County Fiscal Court,Murray,KY,(blank),null
CALUMETCOUNTY.GOV,County,Non-Federal Agency,Calumet County,Chilton,WI,abuse@calumetcounty.org,null
CALVERTCOUNTYMD.GOV,County,Non-Federal Agency,Calvert County Board of County Commissioners,Prince Frederick,MD,network@calvertcountymd.gov,DMARC1,none,none,100,s,s,1,mailto:626b33a7ff@rua.easydmarc.us,mailto:626b33a7ff@rua.easydmarc.us,afrf,86400
CAMBRIACOUNTYPA.GOV,County,Non-Federal Agency,Cambria County,Ebensburg,PA,(blank),null
CAMDENCOUNTYGA.GOV,County,Non-Federal Agency,Camden County Board of Commissioners,Woodbine,GA,lfoltzer@co.camden.ga.us,null
CAMDENCOUNTYNC.GOV,County,Non-Federal Agency,Camden County,Camden,NC,(blank),null
CAMERONCOUNTYTX.GOV,County,Non-Federal Agency,Cameron County,Brownsville,TX,miguel.garcia@co.cameron.tx.us,null
CAMPBELLCOUNTYKY.GOV,County,Non-Federal Agency,Campbell County,Newport,KY,(blank),DMARC1,none,none,100,r,r,0,mailto:itdept@campbellcountyky.gov,mailto:itdept@campbellcountyky.gov,afrf,86400
CAMPBELLCOUNTYTN.GOV,County,Non-Federal Agency,Campbell County Government,Jacksboro,TN,(blank),null
CAMPBELLCOUNTYVA.GOV,County,Non-Federal Agency,County of Campbell,Rustburg,VA,security@campbellcountyva.gov,null
CAMPBELLCOUNTYWY.GOV,County,Non-Federal Agency,Campbell County,Gillette,WY,solar@campbellcountywy.gov,DMARC1,reject,reject,100,r,r,0,none,none,afrf,86400
CANDLERCO-GA.GOV,County,Non-Federal Agency,Candler County Board of Commissioners,Metter,GA,jwells@candlerco-ga.gov,null
CANJO.GOV,County,Non-Federal Agency,Town of Canajoharie,Canajoharie,NY,bennygoldstein@gmail.com,null
CANNONCOUNTYTN.GOV,County,Non-Federal Agency,Cannon County Government,Woodbury,TN,IT.Department@cannoncountytn.gov,null
CAPECOD-MA.GOV,County,Non-Federal Agency,Barnstable County,Barnstable,MA,security@barnstablecounty.org,null
CAPECOD.GOV,County,Non-Federal Agency,Barnstable County,Barnstable,MA,security@barnstablecounty.org,DMARC1,none,none,100,r,r,1,mailto:dmarc@capecod.gov,mailto:dmarc@capecod.gov,afrf,86400
CAPEMAYCOUNTYNJ.GOV,County,Non-Federal Agency,Cape May County,Cape May Court House,NJ,itadmins@co.cape-may.nj.us,DMARC1,none,none,100,r,r,1,mailto:dmarc@capemaycountynj.gov,mailto:dmarc@capemaycountynj.gov,afrf,86400
CAPITALALERT.GOV,County,Non-Federal Agency,Fairfax County Office of Public Affairs,Fairfax,VA,(blank),null
CAPITALERT.GOV,County,Non-Federal Agency,Fairfax County Office of Public Affairs,Fairfax,VA,(blank),null
CARBONCOUNTYPA.GOV,County,Non-Federal Agency,County of Carbon,Jim Thorpe,PA,ccarpenter@carboncounty.net,null
CARLISLECOUNTY.GOV,County,Non-Federal Agency,Carlisle County,BARDWELL,KY,l.fraser@carlislepublicsafety.com,null
CAROLINECOUNTYVA.GOV,County,Non-Federal Agency,"""Caroline County"," Virginia""",Bowling Green,VA,null
CARROLLCOUNTYIL.GOV,County,Non-Federal Agency,Carroll County,Mount Carroll,IL,ccclerk1@carroll-county.net,null
CARROLLCOUNTYIN.GOV,County,Non-Federal Agency,Carroll County,Delphi,IN,(blank),null
CARROLLCOUNTYIOWA.GOV,County,Non-Federal Agency,Carroll County,Carroll,IA,ITSupport@carrollcountyiowa.org,null
CARROLLCOUNTYMD.GOV,County,Non-Federal Agency,"""Commissioners of Carroll County"," Maryland""",Westminster,MD,null
CARROLLCOUNTYMO.GOV,County,Non-Federal Agency,County of Carroll,Carrollton,MO,support@pinpointtech.pro,DMARC1,quarantine,quarantine,100,r,r,0,none,none,afrf,86400
CARROLLCOUNTYNH.GOV,County,Non-Federal Agency,County of Carroll,Ossipee,NH,administrator@carrollcountynh.net,null
CARROLLCOUNTYNHDEEDS.GOV,County,Non-Federal Agency,Carroll County Registry of Deeds,Ossipee,NH,deeds@carrollcountynh.net,null
CARROLLCOUNTYOHIOELECTIONS.GOV,County,Non-Federal Agency,Carroll County Board of Elections,Carrollton,OH,carroll@ohiosos.gov,null
CARROLLCOUNTYTN.GOV,County,Non-Federal Agency,Carroll County Mayor's Office,Huntingdon,TN,jbutler@carroll.tn.org,null
CARROLLCOUNTYVA.GOV,County,Non-Federal Agency,Carroll County,Hillsville,VA,(blank),DMARC1,none,none,100,r,r,1,mailto:support@carrollcountyva.gov,mailto:support@carrollcountyva.gov,afrf,86400
CARTERCOUNTYMO.GOV,County,Non-Federal Agency,Carter County,Van Buren,MO,security@cartercountymo.gov,null
CARTERCOUNTYTN.GOV,County,Non-Federal Agency,County of Carter,Elizabethton,TN,(blank),null
CARTERETCOUNTYNC.GOV,County,Non-Federal Agency,County of Carteret,Beaufort,NC,ithelpdesk@carteretcountync.gov,DMARC1,quarantine,quarantine,100,r,r,0,mailto:ghlyirbu@fr.dmarcian.com,mailto:ghlyirbu@ag.dmarcian.com,afrf,86400
CARVERCOUNTYMN.GOV,County,Non-Federal Agency,Carver County,Chaska,MN,mpexa@co.carver.mn.us,null
CASCADECOUNTYMT.GOV,County,Non-Federal Agency,Cascade County,Great Falls,MT,(blank),DMARC1,reject,reject,100,r,r,1,mailto:tech_lt@cascadecountymt.gov,mailto:tech_lt@cascadecountymt.gov,afrf,86400
CASSCOUNTYIA.GOV,County,Non-Federal Agency,Cass County Iowa,Atlantic,IA,cassit@casscoia.us,null
CASSCOUNTYIL.GOV,County,Non-Federal Agency,Cass County Clerk,Virginia,IL,(blank),null
CASSCOUNTYMN.GOV,County,Non-Federal Agency,Cass County,Walker,MN,cass.mis@casscountymn.gov,DMARC1,none,none,100,r,r,1,mailto:dmarc@casscountymn.gov,mailto:dmarc@casscountymn.gov,afrf,86400
CASSCOUNTYND.GOV,County,Non-Federal Agency,State of ND,Bismarck,ND,itsecur@nd.gov,DMARC1,none,none,100,r,r,1,mailto:dmarc@cascountynd.gov,mailto:dmarc@casscountynd.gov,afrf,86400
CASSCOUNTYNE.GOV,County,Non-Federal Agency,Cass County Nebraska,Plattsmouth,NE,itsupport@cassne.org,null
CASSIA.GOV,County,Non-Federal Agency,Cassia County,Burley,ID,webadmin@cassiacounty.org,DMARC1,none,none,100,r,r,0,none,mailto:dmarc-reports@cassia.gov,afrf,86400
CASWELLCOUNTYNC.GOV,County,Non-Federal Agency,Caswell County Government,Yanceyville,NC,helpdesk@caswellcountync.gov,null
CATAWBACOUNTYNC.GOV,County,Non-Federal Agency,Catawba County North Carolina,Newton,NC,ITInfrastructure@CatawbaCountyNC.gov,null
CATRONCOUNTYNM.GOV,County,Non-Federal Agency,Catron County,Reserve,NM,deanna.duncan@catroncountynm.gov,DMARC1,none,none,100,r,r,0,none,none,afrf,86400
CECILCOUNTYMD.GOV,County,Non-Federal Agency,Cecil County Government,Elkton,MD,mwooddell@ccgov.org,null
CECILSHERIFFMD.GOV,County,Non-Federal Agency,Cecil County Governmant,Elkton,MD,racocella@cecilcountymd.gov,null
CECILSTATESATTORNEYMD.GOV,County,Non-Federal Agency,Cecil County Government,Elkton,MD,racocella@cecilcountymd.gov,null
CEDARCOUNTYMO.GOV,County,Non-Federal Agency,"""Cedar County"," Missouri""",Stockton,MO,null
CEDARCOUNTYNE.GOV,County,Non-Federal Agency,Cedar County,Hartington,NE,cedarne911@hartel.net,null
CENTRECOUNTYPA.GOV,County,Non-Federal Agency,County of Centre,Bellefonte,PA,(blank),null
CENTRETOWNSHIPIN.GOV,County,Non-Federal Agency,Centre Township,South Bend,IN,chrisdbowman@comcast.net,null
CERROGORDOAUDITOR.GOV,County,Non-Federal Agency,Cerro Gordo County,Mason City,IA,auditorwebsecurity@cgcounty.org,null
CHAMBERSCOUNTYAL.GOV,County,Non-Federal Agency,Chambers County Commission,Lafayette,AL,(blank),DMARC1,quarantine,quarantine,100,r,r,0,none,none,afrf,86400
CHAMBERSTX.GOV,County,Non-Federal Agency,Chambers County Government,Anahuac,TX,security@chamberstx.gov,DMARC1,none,none,100,r,r,1,none,mailto:4ue6l1gg@ag.dmarcian.com,afrf,86400
CHAMPAIGNCOUNTYIL.GOV,County,Non-Federal Agency,Champaign County,Urbana,IL,security@co.champaign.il.us,null
CHARLESCOUNTYMD.GOV,County,Non-Federal Agency,Charles County Government,La Plata,MD,emailabuse@charlescountymd.gov,null
CHARLOTTECOUNTYFL.GOV,County,Non-Federal Agency,Charlotte County BCC,Port Charlotte,FL,NetworkServices@charlottecountyfl.gov,DMARC1,reject,reject,100,r,r,0,none,none,afrf,86400
CHARLOTTECOUNTYVA.GOV,County,Non-Federal Agency,Charlotte County Administrator,Charlotte Courthouse,VA,techsupport@itgroupva.com,null
CHARLTONCOUNTYGA.GOV,County,Non-Federal Agency,Charlton County Board of Commissioners,Folkston,GA,(blank),null
CHASECOUNTYNE.GOV,County,Non-Federal Agency,Chase County,Imperial,NE,support@appliedconnective.com,null
CHATHAMCOUNTYGA.GOV,County,Non-Federal Agency,Chatham County,Savannah,GA,scraig@chathamcounty.org,null
CHATHAMCOUNTYNC.GOV,County,Non-Federal Agency,Chatham County,Pittsboro,NC,itengteam@chathamcountync.gov,DMARC1,none,none,100,r,r,1,mailto:itengteam@chathamcountync.gov,mailto:itengteam@chathamcountync.gov,afrf,86400
CHAUTAUQUACOUNTYKS.GOV,County,Non-Federal Agency,Chautauqua County Sheriff's Office,Sedan,KS,deputyosburn@cqcountyks.com,null
CHAVESCOUNTY.GOV,County,Non-Federal Agency,Chaves County Gov,Roswell,NM,arey@co.chaves.nm.us,null
CHEATHAMCOUNTYTN.GOV,County,Non-Federal Agency,Cheatham County Government,Ashland City,TN,(blank),DMARC1,reject,reject,100,r,r,1,mailto:d@ruf.cheathamcountytn.gov,mailto:d@rua.cheathamcountytn.gov,afrf,86400
CHELANCOUNTYWA.GOV,County,Non-Federal Agency,Chelan County Courthouse,Wenatchee,WA,fred.hart@co.chelan.wa.us,null
CHEMUNGCOUNTYNY.GOV,County,Non-Federal Agency,Chemung County,Elmira,NY,(blank),DMARC1,none,none,100,r,r,0,mailto:dmarc@chemungcountyny.gov,mailto:dmarc@chemungcountyny.gov,afrf,86400
CHENANGOCOUNTYNY.GOV,County,Non-Federal Agency,Chenango County NY,Norwich,NY,infotech@co.chenango.ny.us,DMARC1,reject,reject,100,r,r,0,none,mailto:chenctydmarc@co.chenango.ny.us,afrf,86400
CHEROKEECOUNTY-AL.GOV,County,Non-Federal Agency,Cherokee County Commission,Centre,AL,(blank),null
CHEROKEECOUNTY-KS.GOV,County,Non-Federal Agency,Cherokee County KS,Columbus,KS,rebecca.brassart@cherokeecounty-ks.gov,null
CHEROKEECOUNTY-NC.GOV,County,Non-Federal Agency,Cherokee County Government,Murphy,NC,(blank),null
CHEROKEECOUNTYGA.GOV,County,Non-Federal Agency,Cherokee County BoC,Canton,GA,ReportIT@cherokeega.com,DMARC1,quarantine,quarantine,100,r,s,1:s,mailto:dbeubanks@cherokeega.com,none,afrf,86400
CHEROKEECOUNTYKS.GOV,County,Non-Federal Agency,Cherokee County,Columbus,KS,rebecca.brassart@cherokeecounty-ks.gov,null
CHEROKEECOUNTYSC.GOV,County,Non-Federal Agency,Cherokee County,Gaffney,SC,(blank),null
CHERRYCOUNTYNE.GOV,County,Non-Federal Agency,Cherry County,Valentine,NE,eknott@appliedconnective.com,null
CHESTERCOUNTYSC.GOV,County,Non-Federal Agency,County of Chester,Chester,SC,dschuelke@ChesterCountySC.gov,DMARC1,none,none,100,r,r,0,mailto:dmarc@ChesterCountySC.gov,mailto:dmarc@ChesterCountySC.gov,afrf,86400
CHESTERFIELDCOUNTY.GOV,County,Non-Federal Agency,"""Chesterfield County"," VA""",Chesterfield,VA,null
CHICOTCOUNTYAR.GOV,County,Non-Federal Agency,Chicot County Arkansas,Lake Village,AR,support@univodata.com,DMARC1,quarantine,quarantine,100,s,s,1,mailto:162af165ce@ruf.easydmarc.us,mailto:162af165ce@rua.easydmarc.us,afrf,86400
CHIPPEWACOUNTYMI.GOV,County,Non-Federal Agency,Chippewa County,Sault Ste Marie,MI,ithelpdesk@chippewacountymi.gov,DMARC1,none,none,100,r,r,1,mailto:techies@dstech.net,mailto:techies@dstech.net,afrf,86400
CHIPPEWACOUNTYWI.GOV,County,Non-Federal Agency,Chippewa County,Chippewa Falls,WI,InformationTechnology@co.chippewa.wi.us,null
CHISAGOCOUNTYMN.GOV,County,Non-Federal Agency,Chisago County DES,Center City,MN,infrastructureservices@chisagocountymn.gov,null
CHOWANCOUNTY-NC.GOV,County,Non-Federal Agency,Chowan County,Edenton,NC,(blank),null
CHRISTIANCOUNTYIL.GOV,County,Non-Federal Agency,CHRISTIAN COUNTY,TAYLORVILLE,IL,(blank),DMARC1,quarantine,quarantine,100,r,s,0,none,none,afrf,86400
CHRISTIANCOUNTYKY.GOV,County,Non-Federal Agency,Christian County Government,Hopkinsville,KY,(blank),null
CHRISTIANCOUNTYMO.GOV,County,Non-Federal Agency,Christian County Government,Ozark,MO,service@pcnetinc.com,null
CHURCHILLCOUNTYNV.GOV,County,Non-Federal Agency,Churchill County,Fallon,NV,renoservice@logically.com,null
CICERONYPD.GOV,County,Non-Federal Agency,Town of Cicero,Cicero,NY,websecurity@cicerony.gov,null
CITRUSBOCC.GOV,County,Non-Federal Agency,Citrus County Board of County Commissioners,Inverness,FL,alaric.andrews@citrusbocc.com,null
CITRUSCOUNTY.GOV,County,Non-Federal Agency,Citrus County Board of County Commissioners,Inverness,FL,alaric.andrews@citrusbocc.com,null
CLAIBORNECOUNTYMS.GOV,County,Non-Federal Agency,Claiborne County Board of Supervisors,Port Gibson,MS,security@ccmsgov.us,null
CLAIBORNECOUNTYTN.GOV,County,Non-Federal Agency,Claiborne County Government,Tazewell,TN,(blank),null
CLALLAMCOUNTYWA.GOV,County,Non-Federal Agency,Clallam County,Port Angeles,WA,helpdesk@co.clallam.wa.us,null
CLARKCOKY.GOV,County,Non-Federal Agency,Clark County Kentucky,Winchester,KY,cclark@bgadd.org,null
CLARKCOUNTYAR.GOV,County,Non-Federal Agency,Clark County Arkansas,Arkadelphia,AR,(blank),null
CLARKCOUNTYARLAWLIBRARY.GOV,County,Non-Federal Agency,Clark County Government,Arkadelphia,AR,(blank),null
CLARKCOUNTYDANV.GOV,County,Non-Federal Agency,Clark County District Attorney,Las Vegas,NV,da.helpdesk@clarkcountyda.com,null
CLARKCOUNTYILSHERIFF.GOV,County,Non-Federal Agency,Clark County Sheriff's Office,Marshall,IL,(blank),null
CLARKCOUNTYNV.GOV,County,Non-Federal Agency,Clark County Nevada,Las Vegas,NV,ithds@clarkcountynv.gov,DMARC1,none,none,100,r,r,0,none,mailto:ITInfrastructureMessagingTeam@ClarkCountyNV.gov,afrf,86400
CLARKCOUNTYOHIO.GOV,County,Non-Federal Agency,Clark County Board of Commission,Springfield,OH,(blank),DMARC1,none,none,100,r,r,1,mailto:webmaster@clarkcountyohio.gov,mailto:webmaster@clarkcountyohio.gov,afrf,86400
CLARKCOUNTYWI.GOV,County,Non-Federal Agency,Clark County Wisconsin,Neillsville,WI,clark.county@co.clark.wi.us,null
CLARKECOUNTY.GOV,County,Non-Federal Agency,Clarke County Government,Berryville,VA,(blank),null
CLARKECOUNTYMS.GOV,County,Non-Federal Agency,Clarke County Mississippi Board of Supervisors,Quitman,MS,(blank),null
CLATSOPCOUNTY.GOV,County,Non-Federal Agency,Clatsop County Oregon,Astoria,OR,itstaff@co.clatsop.or.us,null
CLAYCOUNTYIN.GOV,County,Non-Federal Agency,Clay County Courthouse,Brazil,IN,hillsc@claycountyin.gov,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:hillsc@claycountyin.gov,afrf,86400
CLAYCOUNTYMN.GOV,County,Non-Federal Agency,Clay County,Moorhead,MN,sysadmin@claycountymn.gov,null
CLAYCOUNTYMO.GOV,County,Non-Federal Agency,"""Clay County"," Missouri""",Liberty,MO,null
CLAYCOUNTYNE.GOV,County,Non-Federal Agency,Clay County Nebraska,Clay Center,NE,hostmaster@flatwatertech.com,DMARC1,reject,reject,100,s,s,0,none,none,afrf,86400
CLAYELECTIONS.GOV,County,Non-Federal Agency,Clay County Supervisor of Elections,Green Cove Springs,FL,JKrause@ClayElections.com,DMARC1,reject,reject,100,r,r,1,mailto:dmarc.forensic@clayelections.gov,mailto:dmarc.audit@clayelections.gov,afrf,86400
CLAYTONCOUNTYGA.GOV,County,Non-Federal Agency,Clayton County Government,Jonesboro,GA,it-security@claytoncountyga.gov,DMARC1,none,none,100,r,r,1,none,mailto:email.failures@claytoncountyga.gov,afrf,86400
CLAYTONCOUNTYIA.GOV,County,Non-Federal Agency,"""Clayton County"," Iowa""",Elkader,IA,DMARC1,none,none,100,r,r,1,mailto:dmarc@claytoncountyia.gov,mailto:dmarc@claytoncountyia.gov,afrf,86400
CLEARCREEKCOUNTYCO.GOV,County,Non-Federal Agency,Clear Creek County Govt,Georgetown,CO,patrick@axiomitgroup.com,null
CLEARFIELDCOUNTYPA.GOV,County,Non-Federal Agency,Clearfield County Government,Clearfield,PA,itsupport@clearfieldco.org,null
CLEARWATERCOUNTYID.GOV,County,Non-Federal Agency,Clearwater County,Orofino,ID,jlacey@clearwatercounty.org,null
CLEARWATERCOUNTYMN.GOV,County,Non-Federal Agency,Clearwater County,Bagley,MN,john.coutlee@co.clearwater.mn.us,null
CLERMONTCOUNTYOHIO.GOV,County,Non-Federal Agency,Clermont County OTCS,Batavia,OH,isdhelp@clermontcountyohio.gov,null
CLEVELANDCOUNTYNC.GOV,County,Non-Federal Agency,Cleveland County,Shelby,NC,(blank),null
CLINCHCOUNTYGA.GOV,County,Non-Federal Agency,Clinch County Commission,Homerville,GA,(blank),null
CLINTONCOMO.GOV,County,Non-Federal Agency,"""Clinton County"," MO""",Plattsburg,MO,null
CLINTONCOUNTY-IA.GOV,County,Non-Federal Agency,County of Clinton,Clinton,IA,(blank),DMARC1,none,none,100,r,r,1,mailto:dmarc@clintoncounty-ia.gov,mailto:dmarc@clintoncounty-ia.gov,afrf,86400
CLINTONCOUNTYIN.GOV,County,Non-Federal Agency,Clinton County Government,Frankfort,IN,it@clintonco.com,DMARC1,quarantine,quarantine,100,r,r,1,mailto:dmarc_receiver@accs.net,mailto:dmarc_receiver@accs.net,afrf,86400
CLINTONCOUNTYNY.GOV,County,Non-Federal Agency,County of Clinton,Plattsburgh,NY,support@clintoncountygov.com,null
CLINTONCOUNTYPA.GOV,County,Non-Federal Agency,County of Clinton,Lock Haven,PA,MIS@ClintonCountyPA.gov,null
COAHOMACOUNTYMS.GOV,County,Non-Federal Agency,Coahoma County,Clarksdale,MS,(blank),null
COBBCOUNTYGA.GOV,County,Non-Federal Agency,Cobb County,Marietta,GA,(blank),null
COCHISE.GOV,County,Non-Federal Agency,Cochise County,Bisbee,AZ,jtrevino@cochise.az.gov,null
COCKECOUNTYTN.GOV,County,Non-Federal Agency,Cocke County,Newport,TN,(blank),null
COFFEECOUNTY-GA.GOV,County,Non-Federal Agency,Coffee County Board of Commissioners,Douglas,GA,(blank),null
COFFEECOUNTYTN.GOV,County,Non-Federal Agency,Coffee County,Manchester,TN,(blank),null
COLECOUNTYMO.GOV,County,Non-Federal Agency,Cole County,Jefferson City,MO,bfischer@colecounty.org,null
COLFAXCOUNTYNE.GOV,County,Non-Federal Agency,Colfax County,Schuyler,NE,tech@egistech.com,null
COLLIERCOUNTYFL.GOV,County,Non-Federal Agency,Collier County Government,Naples,FL,(blank),DMARC1,reject,reject,100,r,r,1,"mailto:fa4a12e2@forensics.dmarc-report.com,mailto:votig90i@fr.dmarcian.com","mailto:fa4a12e2@mxtoolbox.dmarc-report.com,mailto:votig90i@ag.dmarcian.com",afrf,86400
COLLINCOUNTYTEXAS.GOV,County,Non-Federal Agency,Collin County Government,Mckinney,TX,security@collincountytx.gov,null
COLLINCOUNTYTX.GOV,County,Non-Federal Agency,Collin County Government,McKinney,TX,security@collincountytx.gov,null
COLQUITTCOUNTYGA.GOV,County,Non-Federal Agency,Colquitt County Board of Commissioners,Moultrie,GA,security@ccboc.com,null
COLUMBIACOUNTYGA.GOV,County,Non-Federal Agency,Columbia County Georgia,Evans,GA,nhutter@columbiacountyga.gov,null
COLUMBIACOUNTYNY.GOV,County,Non-Federal Agency,Columbia County MIS Department,Hudson,NY,(blank),null
COLUMBIACOUNTYOR.GOV,County,Non-Federal Agency,Columbia County,Saint Helens,OR,(blank),null
COLUMBIACOUNTYWI.GOV,County,Non-Federal Agency,Columbia County Government,Portage,WI,mis@columbiacountywi.gov,null
COLUMBUSCOUNTYNC.GOV,County,Non-Federal Agency,"""Columbus County"," North Carolina""",Whiteville,NC,null
COMANCHECOUNTYKS.GOV,County,Non-Federal Agency,Comanche County,Coldwater,KS,bodie.engel@heysoteria.com,null
COMANCHECOUNTYOK.GOV,County,Non-Federal Agency,Comanche County Oklahoma,Lawton,OK,abuse@apprenticeis.com,null
CONTRACOSTAVOTE.GOV,County,Non-Federal Agency,Contra Costa County Clerk-Recorder-Elections Department,Martinez,CA,electionsIT@vote.cccounty.us,null
CONVERSECOUNTYWY.GOV,County,Non-Federal Agency,Converse County,Douglas,WY,it@conversecountywy.gov,null
COOKCOUNTYCLERKIL.GOV,County,Non-Federal Agency,Cook County Clerk,Chicago,IL,rahul.patel@cookcountyil.gov,DMARC1,quarantine,quarantine,100,r,r,0,none,"mailto:5aff53842f8d47d3b1dd9380d1f0973f@dmarc-reports.cloudflare.net,mailto:rahul.patel@cookcountyil.gov",afrf,86400
COOKCOUNTYIL.GOV,County,Non-Federal Agency,Cook County Government - Bureau of Technology,Chicago,IL,iso@cookcountyil.gov,DMARC1,none,none,100,r,r,0,none,mailto:aggregate@cookcountyil.gov,afrf,86400
COOKCOUNTYSHERIFFIL.GOV,County,Non-Federal Agency,Cook County Sheriff's Office,Chicago,IL,CCSO.ISO@ccsheriff.org,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:dmarc_agg@vali.email,afrf,86400
COOPERCOUNTYMO.GOV,County,Non-Federal Agency,Boonville Court House,Boonville,MO,jorge@coopercountymo.gov,null
COPIAHCOUNTYMS.GOV,County,Non-Federal Agency,Copiah County Board of Supervisors,Hazlehurst,MS,(blank),null
CORONAVIRUSFORTBEND.GOV,County,Non-Federal Agency,Fort Bend County,Richmond,TX,(blank),null
CORYELLCOUNTYTX.GOV,County,Non-Federal Agency,Coryell County,Gatesville,TX,security@coryellcounty.org,null
COSCPINALCOUNTYAZ.GOV,County,Non-Federal Agency,Clerk of the Superior Court,Florence,AZ,PinalITD@courts.az.gov,null
COSTILLACOUNTY-CO.GOV,County,Non-Federal Agency,Costilla County,San Luis,CO,johnm@wsbcs.net,DMARC1,none,none,100,r,r,0,none,mailto:dmarc@costillacounty-co.gov,afrf,86400
COTTONWOODCOUNTYMN.GOV,County,Non-Federal Agency,Cottonwood County,Windom,MN,kelly.smith@co.cottonwood.mn.us,null
COUNTYOFBARTON.GOV,County,Non-Federal Agency,Barton County,Lamar,MO,itadmin@countyofbarton.com,null
COUNTYOFMONTEREY.GOV,County,Non-Federal Agency,County of Monterey Information Technology,Salinas,CA,193-security-mailingnotices@co.monterey.ca.us,null
COUNTYOFVENTURACA.GOV,County,Non-Federal Agency,County of Ventura,Ventura,CA,(blank),null
COVINGTONCOUNTYMS.GOV,County,Non-Federal Agency,Covington County Board of Supervisors,Collins,MS,(blank),null
COWLEYCOUNTYKS.GOV,County,Non-Federal Agency,Cowley County,Winfield,KS,ndelaughter@cowleycountyks.gov,null
COWLITZWA.GOV,County,Non-Federal Agency,Cowlitz County,Kelso,WA,lance.h@cowlitzwa.gov,DMARC1,error,error,100,r,r,0,none,none,afrf,86400
CRAIGCOUNTYVA.GOV,County,Non-Federal Agency,The County of Craig,New Castle,VA,craigco@matyasventures.com,null
CRAIGHEADCOUNTYAR.GOV,County,Non-Federal Agency,Craighead County,Jonesboro,AR,support@craigheadcounty.org,null
CRAVENCOUNTYNC.GOV,County,Non-Federal Agency,Craven County Government,New Bern,NC,reevans@cravencountync.gov,null
CRAWFORDCOUNTYIN.GOV,County,Non-Federal Agency,Crawford County Government,English,IN,jlamarca@theamegroup.com,null
CRAWFORDCOUNTYKANSAS.GOV,County,Non-Federal Agency,Crawford County Kansas,Girard,KS,admin@crawfordcountykansas.org,null
CRAWFORDCOUNTYOHIOBOE.GOV,County,Non-Federal Agency,Crawford County Board of Commissioners,Bucyrus,OH,crawford@ohiosos.gov,null
CRAWFORDCOUNTYWI.GOV,County,Non-Federal Agency,Crawford County Government,Prairie Du Chien,WI,cmccullick@co.crawford.wi.gov,null
CROOKCOUNTYOR.GOV,County,Non-Federal Agency,Crook County ,Prineville,OR,helpdesk@co.crook.or.us,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:postmaster@crookcountyor.gov,afrf,86400
CROOKLIBRARYOR.GOV,County,Non-Federal Agency,Crook County Library,Prineville,OR,helpdesk@co.crook.or.us,DMARC1,quarantine,quarantine,100,r,r,0,none,mailto:postmaster@crooklibraryor.gov,afrf,86400
CROOKPUBLICHEALTHOR.GOV,County,Non-Federal Agency,Crook County Health Dept,Prineville,OR,helpdesk@co.crook.or.us,DMARC1,quarantine,quarantine,100,r,r,0,mailto:postmaster@crookpublichealthor.gov,mailto:postmaster@crookpublichealthor.gov,afrf,86400
CROWWING.GOV,County,Non-Federal Agency,Crow Wing County,Brainerd,MN,(blank),null
CULPEPERCOUNTY.GOV,County,Non-Federal Agency,County of Culpeper,Culpeper,VA,webmaster@culperpercounty.gov,DMARC1,quarantine,quarantine,100,s,s,1,mailto:ruf@culpepercounty.gov,mailto:rua@culpepercounty.gov,afrf,86400
